FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_500-pop_size_250-pc_0.85-pm_0.15,0.513,0.0434,0.2982,0.0273
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_500-pop_size_150-pc_0.95-pm_0.05,1.1131,0.1041,0.7385,0.0586
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_500-pop_size_150-pc_0.9-pm_0.15,0.6466,0.0661,0.4312,0.0441
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_800-pop_size_200-pc_0.9-pm_0.05,1.0411,0.0545,0.6292,0.0337
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_800-pop_size_200-pc_0.85-pm_0.15,0.5113,0.054,0.3178,0.032
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_700-pop_size_100-pc_0.85-pm_0.1,0.9748,0.0616,0.6551,0.0411
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_800-pop_size_200-pc_0.85-pm_0.05,2.3698,0.1439,1.4853,0.0892
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_800-pop_size_200-pc_0.85-pm_0.1,0.769,0.0581,0.4729,0.0387
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_700-pop_size_100-pc_0.95-pm_0.15,0.5254,0.0624,0.325,0.0523
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_700-pop_size_100-pc_0.85-pm_0.05,0.6529,0.1104,0.4336,0.0656
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_600-pop_size_100-pc_0.85-pm_0.15,0.6022,0.0406,0.3872,0.0244
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_800-pop_size_250-pc_0.95-pm_0.05,1.9646,0.2438,1.2993,0.1483
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_600-pop_size_100-pc_0.9-pm_0.05,0.9112,0.062,0.5946,0.0396
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_800-pop_size_200-pc_0.95-pm_0.15,0.4897,0.0413,0.2981,0.0239
FL_GANN-sliding_5-ex_func_4-act_func_1-epoch_800-pop_size_250-pc_0.9-pm_0.1,1.0858,0.1372,0.7237,0.0811
FL_GANN-sliding_3-ex_func_4-act_func_1-epoch_500-pop_size_150-pc_0.9-pm_0.1,1.5054,0.1879,0.9478,0.1178
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_500-pop_size_250-pc_0.85-pm_0.05,1.4764,0.0804,0.9136,0.0457
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_500-pop_size_150-pc_0.95-pm_0.05,0.8976,0.1016,0.5863,0.0622
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_700-pop_size_200-pc_0.9-pm_0.05,0.5437,0.0476,0.3569,0.0293
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_500-pop_size_150-pc_0.9-pm_0.15,2.409,0.0792,1.4707,0.0535
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_800-pop_size_250-pc_0.9-pm_0.15,1.4845,0.188,0.9535,0.1168
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_700-pop_size_200-pc_0.85-pm_0.15,0.4829,0.0445,0.2902,0.0262
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_700-pop_size_250-pc_0.95-pm_0.05,0.6779,0.1223,0.4633,0.077
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_500-pop_size_250-pc_0.95-pm_0.1,0.5078,0.0396,0.3144,0.024
FL_GANN-sliding_2-ex_func_4-act_func_1-epoch_700-pop_size_250-pc_0.9-pm_0.1,1.9642,0.0847,1.1964,0.0552
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_700-pop_size_100-pc_0.85-pm_0.1,0.7074,0.0813,0.4478,0.06
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_600-pop_size_200-pc_0.95-pm_0.05,0.9537,0.1749,0.637,0.1229
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_500-pop_size_250-pc_0.95-pm_0.15,0.5085,0.0368,0.304,0.022
FL_GANN-sliding_5-ex_func_4-act_func_1-epoch_600-pop_size_200-pc_0.9-pm_0.1,1.0832,0.1214,0.7039,0.0745
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_700-pop_size_100-pc_0.95-pm_0.15,0.5029,0.0565,0.296,0.0337
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_600-pop_size_250-pc_0.85-pm_0.05,1.2194,0.0964,0.7908,0.0616
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_700-pop_size_250-pc_0.9-pm_0.15,1.3265,0.0672,0.8166,0.041
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_600-pop_size_200-pc_0.9-pm_0.15,2.5903,0.1669,1.5864,0.1104
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_700-pop_size_100-pc_0.85-pm_0.05,2.2661,0.227,1.3902,0.1414
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_500-pop_size_250-pc_0.85-pm_0.1,0.5334,0.0603,0.327,0.0371
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_800-pop_size_100-pc_0.95-pm_0.1,1.1339,0.0959,0.6872,0.059
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_600-pop_size_250-pc_0.95-pm_0.1,0.5417,0.0557,0.3501,0.0337
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_500-pop_size_250-pc_0.85-pm_0.15,0.6495,0.0437,0.4373,0.0285
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_600-pop_size_150-pc_0.85-pm_0.15,0.5281,0.0424,0.3337,0.0248
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_600-pop_size_150-pc_0.9-pm_0.05,0.6307,0.0649,0.3828,0.0385
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_600-pop_size_250-pc_0.95-pm_0.15,0.5378,0.0373,0.3224,0.0243
FL_GANN-sliding_2-ex_func_4-act_func_1-epoch_800-pop_size_100-pc_0.9-pm_0.15,0.6284,0.1083,0.3823,0.0652
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_500-pop_size_150-pc_0.95-pm_0.05,0.916,0.1098,0.6108,0.0719
FL_GANN-sliding_5-ex_func_4-act_func_1-epoch_500-pop_size_150-pc_0.9-pm_0.1,1.5828,0.2323,1.0885,0.1417
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_800-pop_size_100-pc_0.95-pm_0.05,1.2557,0.0997,0.8006,0.0701
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_500-pop_size_150-pc_0.9-pm_0.15,0.9968,0.2081,0.688,0.1347
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_500-pop_size_100-pc_0.85-pm_0.15,0.4934,0.0518,0.2977,0.0378
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_700-pop_size_100-pc_0.85-pm_0.1,1.183,0.0728,0.7755,0.0477
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_500-pop_size_100-pc_0.9-pm_0.05,0.5672,0.0384,0.3635,0.0235
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_700-pop_size_100-pc_0.95-pm_0.15,0.563,0.0675,0.3532,0.0438
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_800-pop_size_200-pc_0.85-pm_0.05,1.1185,0.2109,0.6988,0.136
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_500-pop_size_250-pc_0.85-pm_0.05,0.6279,0.0856,0.4083,0.0561
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_700-pop_size_100-pc_0.85-pm_0.05,2.3062,0.1491,1.4873,0.095
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_800-pop_size_200-pc_0.85-pm_0.1,0.7245,0.0654,0.5131,0.041
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_800-pop_size_250-pc_0.9-pm_0.05,0.5087,0.0383,0.3031,0.024
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_800-pop_size_250-pc_0.85-pm_0.15,0.4801,0.0371,0.2906,0.0219
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_800-pop_size_100-pc_0.95-pm_0.1,0.866,0.0806,0.5642,0.0515
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_500-pop_size_250-pc_0.95-pm_0.1,0.5714,0.0433,0.4033,0.0262
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_500-pop_size_100-pc_0.85-pm_0.15,0.5377,0.0494,0.3855,0.0371
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_800-pop_size_200-pc_0.95-pm_0.15,0.4873,0.0504,0.2873,0.0289
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_700-pop_size_200-pc_0.9-pm_0.05,0.7534,0.0563,0.4838,0.0382
FL_GANN-sliding_3-ex_func_4-act_func_1-epoch_800-pop_size_100-pc_0.9-pm_0.15,0.7477,0.0607,0.4772,0.0422
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_600-pop_size_150-pc_0.9-pm_0.05,0.6402,0.0667,0.4362,0.0413
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_500-pop_size_250-pc_0.95-pm_0.15,0.5577,0.0575,0.3395,0.0376
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_600-pop_size_150-pc_0.85-pm_0.15,0.5456,0.0443,0.3833,0.0255
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_500-pop_size_100-pc_0.9-pm_0.05,0.8623,0.1082,0.5987,0.0664
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_700-pop_size_200-pc_0.85-pm_0.15,0.5315,0.052,0.3473,0.0346
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_800-pop_size_100-pc_0.95-pm_0.05,0.8912,0.2095,0.5887,0.1277
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_600-pop_size_250-pc_0.95-pm_0.05,1.014,0.0564,0.6129,0.0392
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_500-pop_size_200-pc_0.95-pm_0.05,0.5926,0.0507,0.3742,0.0322
FL_GANN-sliding_2-ex_func_4-act_func_1-epoch_500-pop_size_200-pc_0.9-pm_0.1,1.0054,0.1647,0.6825,0.0927
FL_GANN-sliding_2-ex_func_4-act_func_1-epoch_600-pop_size_250-pc_0.9-pm_0.1,0.518,0.0456,0.3121,0.0312
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_500-pop_size_200-pc_0.9-pm_0.15,0.9263,0.1233,0.5681,0.0773
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_700-pop_size_250-pc_0.95-pm_0.05,1.2144,0.125,0.7448,0.0757
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_600-pop_size_250-pc_0.9-pm_0.15,1.2058,0.0481,0.7857,0.0323
FL_GANN-sliding_3-ex_func_4-act_func_1-epoch_700-pop_size_250-pc_0.9-pm_0.1,0.8355,0.0523,0.5396,0.033
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_600-pop_size_250-pc_0.85-pm_0.05,1.4984,0.1348,1.1098,0.0873
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_700-pop_size_150-pc_0.85-pm_0.1,0.5326,0.0797,0.3212,0.048
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_500-pop_size_100-pc_0.85-pm_0.15,0.5342,0.0826,0.3145,0.0696
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_500-pop_size_100-pc_0.9-pm_0.05,0.734,0.1099,0.5001,0.0632
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_700-pop_size_150-pc_0.95-pm_0.15,0.4982,0.0487,0.3224,0.0319
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_700-pop_size_250-pc_0.9-pm_0.15,1.1631,0.1464,0.7229,0.0933
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_700-pop_size_150-pc_0.85-pm_0.05,1.0676,0.0749,0.6785,0.0429
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_600-pop_size_250-pc_0.95-pm_0.1,0.5081,0.0492,0.3106,0.0282
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_800-pop_size_100-pc_0.95-pm_0.1,0.9404,0.1171,0.6104,0.0786
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_600-pop_size_250-pc_0.95-pm_0.15,0.6141,0.0524,0.3744,0.0329
FL_GANN-sliding_5-ex_func_4-act_func_1-epoch_800-pop_size_100-pc_0.9-pm_0.15,2.0422,0.1465,1.1954,0.1001
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_800-pop_size_100-pc_0.95-pm_0.05,1.5667,0.1341,1.0774,0.0871
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_600-pop_size_150-pc_0.9-pm_0.05,1.0297,0.0946,0.6569,0.0564
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_500-pop_size_250-pc_0.85-pm_0.05,1.4111,0.1273,0.9146,0.08
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_600-pop_size_100-pc_0.85-pm_0.1,0.9301,0.1521,0.6092,0.0886
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_600-pop_size_150-pc_0.85-pm_0.15,0.4964,0.0606,0.295,0.0388
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_500-pop_size_200-pc_0.95-pm_0.05,0.7623,0.1179,0.4907,0.0706
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_500-pop_size_150-pc_0.85-pm_0.15,0.5085,0.0445,0.306,0.0282
FL_GANN-sliding_3-ex_func_4-act_func_1-epoch_500-pop_size_200-pc_0.9-pm_0.1,1.3003,0.0844,0.8254,0.0506
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_500-pop_size_250-pc_0.95-pm_0.1,0.5071,0.0599,0.3246,0.0352
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_500-pop_size_150-pc_0.9-pm_0.05,0.8169,0.0511,0.4967,0.0289
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_600-pop_size_100-pc_0.95-pm_0.15,0.5542,0.0431,0.3305,0.0277
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_800-pop_size_200-pc_0.85-pm_0.05,2.7762,0.143,1.8261,0.0937
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_500-pop_size_200-pc_0.9-pm_0.15,0.6439,0.0858,0.4024,0.0519
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_800-pop_size_200-pc_0.85-pm_0.1,2.6981,0.0753,1.7379,0.0491
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_600-pop_size_100-pc_0.85-pm_0.05,1.6219,0.0595,1.097,0.0393
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_500-pop_size_250-pc_0.95-pm_0.15,0.5026,0.0712,0.3097,0.0427
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_500-pop_size_100-pc_0.85-pm_0.1,0.7736,0.0823,0.482,0.0619
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_700-pop_size_150-pc_0.85-pm_0.1,0.9377,0.0684,0.6544,0.0465
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_600-pop_size_100-pc_0.85-pm_0.1,0.9147,0.1009,0.6326,0.0587
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_700-pop_size_250-pc_0.9-pm_0.05,0.5452,0.0398,0.3376,0.0241
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_600-pop_size_250-pc_0.95-pm_0.05,0.6874,0.0454,0.4687,0.031
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_800-pop_size_200-pc_0.95-pm_0.15,0.5406,0.0668,0.3338,0.0386
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_700-pop_size_150-pc_0.95-pm_0.15,0.483,0.0434,0.289,0.0276
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_800-pop_size_250-pc_0.9-pm_0.05,0.6933,0.0465,0.4129,0.032
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_700-pop_size_150-pc_0.85-pm_0.05,1.6945,0.2107,1.1195,0.1263
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_500-pop_size_100-pc_0.95-pm_0.15,0.5006,0.0352,0.3286,0.0217
FL_GANN-sliding_3-ex_func_4-act_func_1-epoch_600-pop_size_250-pc_0.9-pm_0.1,0.7486,0.0936,0.4792,0.0581
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_700-pop_size_250-pc_0.85-pm_0.15,0.489,0.0401,0.2954,0.0246
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_800-pop_size_250-pc_0.85-pm_0.15,0.485,0.0432,0.3017,0.0274
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_800-pop_size_150-pc_0.95-pm_0.1,0.7996,0.0434,0.5081,0.0292
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_500-pop_size_100-pc_0.85-pm_0.05,1.5334,0.1475,0.9093,0.0979
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_600-pop_size_100-pc_0.95-pm_0.15,0.5242,0.0415,0.3205,0.0296
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_600-pop_size_250-pc_0.9-pm_0.15,1.4095,0.0868,0.9345,0.0556
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_500-pop_size_100-pc_0.85-pm_0.1,1.0154,0.1769,0.6827,0.1059
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_500-pop_size_150-pc_0.85-pm_0.15,0.4821,0.0362,0.2876,0.0221
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_600-pop_size_100-pc_0.85-pm_0.05,2.8136,0.3334,1.7806,0.2142
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_500-pop_size_150-pc_0.9-pm_0.05,0.8536,0.0363,0.5068,0.0245
FL_GANN-sliding_2-ex_func_4-act_func_1-epoch_800-pop_size_150-pc_0.9-pm_0.15,0.6953,0.0515,0.4475,0.0333
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_600-pop_size_200-pc_0.9-pm_0.05,0.5941,0.0628,0.3726,0.0362
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_800-pop_size_150-pc_0.95-pm_0.05,2.3915,0.2161,1.4464,0.127
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_600-pop_size_200-pc_0.85-pm_0.15,0.5224,0.0466,0.3495,0.0289
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_500-pop_size_200-pc_0.95-pm_0.05,1.1209,0.1547,0.7857,0.0955
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_600-pop_size_100-pc_0.85-pm_0.1,2.8321,0.158,1.8536,0.0943
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_500-pop_size_100-pc_0.95-pm_0.15,0.475,0.0504,0.2999,0.0339
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_700-pop_size_250-pc_0.95-pm_0.05,1.6947,0.1304,1.0868,0.0836
FL_GANN-sliding_5-ex_func_4-act_func_1-epoch_700-pop_size_250-pc_0.9-pm_0.1,1.1274,0.0839,0.7096,0.0577
FL_GANN-sliding_5-ex_func_4-act_func_1-epoch_500-pop_size_200-pc_0.9-pm_0.1,2.0526,0.1902,1.3059,0.1204
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_500-pop_size_100-pc_0.85-pm_0.05,1.4144,0.134,0.8331,0.0874
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_500-pop_size_200-pc_0.9-pm_0.15,1.6337,0.1689,1.0672,0.1108
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_500-pop_size_100-pc_0.85-pm_0.1,1.3815,0.1272,0.9207,0.0902
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_600-pop_size_100-pc_0.95-pm_0.15,0.596,0.0685,0.4253,0.0588
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_700-pop_size_250-pc_0.9-pm_0.15,1.2584,0.1821,0.7893,0.1178
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_700-pop_size_150-pc_0.85-pm_0.1,1.3451,0.0944,0.8523,0.0601
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_600-pop_size_100-pc_0.85-pm_0.05,2.072,0.3028,1.4653,0.1918
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_500-pop_size_150-pc_0.85-pm_0.15,0.5919,0.0525,0.3706,0.0376
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_500-pop_size_100-pc_0.95-pm_0.15,0.5089,0.0956,0.3073,0.0696
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_500-pop_size_150-pc_0.9-pm_0.05,0.6822,0.0533,0.4577,0.0337
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_700-pop_size_150-pc_0.85-pm_0.05,2.4739,0.143,1.6045,0.0887
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_700-pop_size_150-pc_0.95-pm_0.15,0.5036,0.0584,0.3057,0.0473
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_500-pop_size_100-pc_0.85-pm_0.05,1.9706,0.0921,1.309,0.0594
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_700-pop_size_100-pc_0.95-pm_0.1,1.1282,0.0838,0.7519,0.0427
FL_GANN-sliding_2-ex_func_4-act_func_1-epoch_700-pop_size_100-pc_0.9-pm_0.15,0.7418,0.164,0.4718,0.0942
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_800-pop_size_150-pc_0.95-pm_0.1,0.8814,0.0971,0.5491,0.0621
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_600-pop_size_150-pc_0.85-pm_0.1,1.0976,0.0441,0.6679,0.0291
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_500-pop_size_150-pc_0.85-pm_0.1,0.8091,0.1152,0.5001,0.0675
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_800-pop_size_250-pc_0.85-pm_0.05,0.766,0.0787,0.5073,0.0461
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_700-pop_size_100-pc_0.95-pm_0.05,1.4332,0.0952,0.9242,0.0622
FL_GANN-sliding_3-ex_func_4-act_func_1-epoch_800-pop_size_150-pc_0.9-pm_0.15,1.0257,0.0736,0.7064,0.0483
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_600-pop_size_250-pc_0.95-pm_0.05,1.4288,0.0678,0.9232,0.0444
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_800-pop_size_250-pc_0.85-pm_0.1,0.8112,0.0569,0.5402,0.0319
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_600-pop_size_200-pc_0.9-pm_0.05,0.5097,0.0572,0.3226,0.036
FL_GANN-sliding_3-ex_func_1-act_func_1-epoch_700-pop_size_250-pc_0.9-pm_0.05,0.6353,0.0455,0.4134,0.03
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_800-pop_size_150-pc_0.95-pm_0.05,1.1412,0.2511,0.7296,0.1578
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_600-pop_size_200-pc_0.85-pm_0.15,0.5381,0.0651,0.3308,0.0491
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_500-pop_size_250-pc_0.95-pm_0.05,0.7368,0.0547,0.4711,0.0398
FL_GANN-sliding_5-ex_func_4-act_func_1-epoch_600-pop_size_250-pc_0.9-pm_0.1,1.431,0.0643,0.9005,0.039
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_600-pop_size_150-pc_0.95-pm_0.15,0.4977,0.0384,0.2967,0.0236
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_600-pop_size_150-pc_0.85-pm_0.05,2.0618,0.2144,1.3646,0.13
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_500-pop_size_150-pc_0.95-pm_0.15,0.527,0.0474,0.3348,0.0336
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_700-pop_size_250-pc_0.85-pm_0.15,0.5094,0.0468,0.2949,0.0282
FL_GANN-sliding_2-ex_func_4-act_func_1-epoch_500-pop_size_250-pc_0.9-pm_0.1,0.6031,0.0686,0.3615,0.0507
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_600-pop_size_250-pc_0.9-pm_0.15,1.9494,0.3041,1.295,0.2
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_500-pop_size_150-pc_0.85-pm_0.05,3.0269,0.1418,1.8323,0.0799
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_700-pop_size_100-pc_0.95-pm_0.1,0.8872,0.1337,0.575,0.0841
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_800-pop_size_250-pc_0.95-pm_0.15,0.493,0.0491,0.2966,0.028
FL_GANN-sliding_3-ex_func_4-act_func_1-epoch_700-pop_size_100-pc_0.9-pm_0.15,1.2221,0.0488,0.7377,0.0321
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_500-pop_size_250-pc_0.9-pm_0.15,1.3113,0.0995,0.8405,0.0629
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_500-pop_size_200-pc_0.85-pm_0.15,0.5919,0.06,0.4357,0.039
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_500-pop_size_200-pc_0.9-pm_0.05,0.9651,0.0438,0.5998,0.0297
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_800-pop_size_250-pc_0.9-pm_0.05,0.6602,0.0548,0.4202,0.0368
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_600-pop_size_100-pc_0.95-pm_0.1,0.5297,0.0482,0.3238,0.0308
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_700-pop_size_100-pc_0.95-pm_0.05,1.4445,0.1382,0.9338,0.0873
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_500-pop_size_150-pc_0.85-pm_0.1,1.0119,0.0606,0.6665,0.0394
FL_GANN-sliding_3-ex_func_0-act_func_1-epoch_600-pop_size_150-pc_0.85-pm_0.1,0.7578,0.0961,0.5178,0.0556
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_700-pop_size_200-pc_0.85-pm_0.1,0.6541,0.1239,0.4311,0.082
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_800-pop_size_250-pc_0.85-pm_0.15,0.5555,0.0726,0.3562,0.0559
FL_GANN-sliding_2-ex_func_4-act_func_1-epoch_600-pop_size_100-pc_0.9-pm_0.15,0.6281,0.0633,0.4237,0.0443
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_600-pop_size_100-pc_0.95-pm_0.05,0.9707,0.0655,0.6023,0.0408
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_700-pop_size_200-pc_0.85-pm_0.05,1.4413,0.1471,0.9015,0.086
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_700-pop_size_200-pc_0.95-pm_0.15,0.5408,0.0516,0.3592,0.0339
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_500-pop_size_150-pc_0.95-pm_0.15,0.6691,0.0617,0.4542,0.0479
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_600-pop_size_150-pc_0.95-pm_0.15,0.5079,0.0535,0.3036,0.0344
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_800-pop_size_150-pc_0.95-pm_0.1,1.5907,0.1682,1.0462,0.1146
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_500-pop_size_150-pc_0.85-pm_0.05,1.578,0.2089,1.031,0.1395
FL_GANN-sliding_3-ex_func_2-act_func_1-epoch_600-pop_size_150-pc_0.85-pm_0.05,1.8643,0.0737,1.145,0.0501
