1.787700653076171875e-01,2.039898109774515578e-01
1.761920750141144076e-01,1.900402846590850681e-01
1.861467957496643066e-01,1.800284601944132090e-01
1.954913884401321134e-01,1.820537613923234321e-01
1.660518944263458530e-01,1.833059758721107269e-01
1.907722949981689176e-01,1.819830750179298184e-01
1.898660957813262939e-01,1.830954525422409107e-01
2.001174986362457275e-01,1.858034492899565959e-01
1.948629021644592563e-01,1.808725903716092709e-01
1.779100298881530762e-01,1.812564529693234949e-01
1.810636967420578003e-01,1.801380644073872772e-01
1.635809391736984530e-01,1.798806392932357501e-01
1.916799396276473999e-01,1.824279186546056142e-01
2.085516005754470825e-01,1.847385556077618673e-01
1.828240007162094394e-01,1.913297206919416515e-01
1.857409924268722534e-01,1.830463847764133845e-01
1.752161234617233276e-01,1.810824165330589264e-01
1.845117062330245972e-01,1.806113210602275365e-01
1.984785944223403931e-01,1.808894219906898582e-01
1.841159015893935880e-01,1.843733895755532981e-01
2.104043960571288785e-01,1.809610361833566827e-01
2.088565975427627841e-01,1.856422238477336562e-01
1.900728046894073209e-01,1.895994140595391453e-01
1.658952832221984863e-01,1.850253579536350890e-01
1.852532625198364535e-01,1.823173489291806948e-01
1.799222826957702359e-01,1.825317933351884303e-01
1.978618204593658447e-01,1.846233155162347872e-01
1.711323857307434082e-01,1.821029376030965929e-01
1.623787879943847379e-01,1.825605196373185635e-01
2.059821039438247958e-01,1.821881607140704296e-01
2.158481031656264981e-01,1.902382181739872002e-01
1.768843084573745450e-01,1.962192511558495112e-01
1.834106147289275845e-01,1.860009892827458322e-01
1.805770993232727051e-01,1.832624724971394503e-01
2.012096941471099854e-01,1.816378152261999557e-01
2.066745012998580933e-01,1.833818153660967953e-01
2.195876985788345337e-01,1.871230628692279185e-01
1.944769918918609619e-01,1.920030100878186152e-01
1.704634428024291992e-01,1.885368421109162307e-01
1.750701963901519775e-01,1.843030601112807809e-01
1.796004772186279297e-01,1.812738180765819662e-01
1.640222966670989990e-01,1.836505322220925163e-01
1.769366562366485596e-01,1.828352575417208359e-01
1.781685650348663330e-01,1.833225688772755491e-01
1.855484992265701294e-01,1.851266768962917530e-01
1.732649058103561401e-01,1.821838740754324892e-01
1.832000017166137418e-01,1.815907796163351018e-01
2.088083624839782715e-01,1.812044895633214692e-01
1.873752027750015536e-01,1.883085537327273962e-01
1.986005455255508423e-01,1.843201641487010323e-01
1.863885968923568726e-01,1.827922567791065989e-01
1.885485500097274780e-01,1.803952719207428668e-01
1.833238750696182529e-01,1.787796960081823039e-01
2.096922993659972867e-01,1.793876875038372676e-01
2.330529242753982544e-01,1.856387028803606343e-01
2.151579260826110562e-01,1.996465746776187877e-01
1.312076449394226074e-01,1.981881614166293992e-01
1.684847325086593628e-01,1.950117429718998541e-01
2.097207009792327881e-01,1.918002177038938272e-01
1.697814613580703458e-01,2.025384378502569915e-01
1.778024435043334961e-01,1.875600807865360209e-01
1.968562752008438110e-01,1.828086606621349142e-01
1.775619983673095703e-01,1.859705360699744903e-01
1.848997771739959994e-01,1.823759955435280411e-01
1.822087168693542203e-01,1.799850934096668964e-01
1.833387613296508789e-01,1.814491146693943679e-01
2.103900015354156494e-01,1.799920113067202954e-01
1.892182081937789917e-01,1.868804032318647779e-01
2.129119038581848145e-01,1.850042463403344106e-01
1.933595985174179077e-01,1.880451669433911288e-01
1.597519963979721069e-01,1.856748805591692808e-01
1.763989776372909546e-01,1.839908480447114136e-01
1.978137493133544644e-01,1.833484763183867716e-01
1.724811047315597534e-01,1.893321018295109071e-01
1.862247735261917392e-01,1.831264243849504980e-01
2.039294093847274780e-01,1.811483328675185245e-01
2.793866395950316828e-01,1.867921372298702587e-01
2.514718174934387207e-01,2.218694315395471073e-01
1.890812516212463379e-01,2.255688260953448154e-01
2.606627941131591797e-01,2.116035218527216877e-01
2.856159806251525879e-01,2.149578412778966330e-01
1.691618561744689941e-01,2.347299522819050466e-01
1.986771523952484131e-01,2.171471978484068588e-01
1.806469559669494629e-01,2.073328560545685262e-01
1.871567964553833008e-01,1.849782807268745832e-01
2.099210023880004883e-01,1.796196750856198787e-01
1.662387549877166748e-01,1.869022779286721725e-01
1.823978126049041470e-01,1.848175803984344889e-01
1.884365230798721313e-01,1.836353880062688571e-01
2.153968065977097113e-01,1.852812197600678112e-01
1.994820386171340942e-01,1.889947349712558511e-01
1.810178905725479126e-01,1.879063046806191406e-01
1.886273920536041260e-01,1.835588196195037936e-01
1.874347329139709195e-01,1.797211816110385052e-01
1.789868623018264771e-01,1.806626598535296668e-01
2.386641800403594971e-01,1.794536350964731353e-01
3.205133974552154541e-01,1.997929484223869845e-01
3.201048076152800959e-01,2.489298615974981643e-01
3.410750627517700195e-01,2.628112695201657578e-01
3.053638935089111328e-01,2.742442259088061496e-01
2.349332422018050870e-01,2.674084402434754870e-01
2.282197028398513516e-01,2.456898332513826055e-01
1.862514019012451172e-01,2.214579093275971799e-01
1.789111644029617310e-01,1.949197272475861609e-01
2.258600741624832153e-01,1.860095022789038099e-01
2.293289005756378451e-01,1.936295748487964485e-01
2.285813987255096436e-01,2.025117537164256021e-01
2.966041862964630127e-01,2.028043860118112496e-01
2.547382712364196777e-01,2.319023104787391598e-01
2.086469978094100952e-01,2.320473274770289418e-01
2.144542932510375977e-01,2.190278119456350314e-01
1.961078941822052002e-01,2.008736693733178535e-01
1.801499277353286743e-01,1.873257757493087816e-01
1.802266091108321866e-01,1.828651642737061378e-01
1.799343973398208618e-01,1.796319258828615040e-01
1.912952065467834473e-01,1.810896659585434498e-01
2.476447969675064087e-01,1.818236160271292368e-01
2.153915017843246738e-01,2.052109705481475754e-01
1.687171012163162231e-01,2.037590445903700032e-01
1.932636946439743042e-01,1.945599251748566516e-01
1.967433989048003873e-01,1.854477878041503047e-01
1.806160062551498691e-01,1.863988037605137649e-01
1.939498037099838534e-01,1.797974896014792323e-01
1.780927032232284546e-01,1.801908097207730042e-01
2.026619017124176025e-01,1.813034527148166264e-01
1.926424354314804077e-01,1.831370722296965792e-01
1.697379499673843384e-01,1.842736368589457385e-01
1.767573058605194092e-01,1.811949554224306647e-01
1.698893159627914429e-01,1.813557872330424647e-01
1.773128658533096591e-01,1.836047302726603325e-01
1.924645453691482544e-01,1.828317407686143869e-01
1.682408750057220459e-01,1.850660607562995552e-01
1.219834238290786882e-01,1.825907531303020970e-01
1.124273017048835754e-01,1.882504144518973299e-01
1.735682934522628784e-01,1.934864317140810586e-01
1.894755959510803223e-01,2.037157667127479643e-01
1.874510943889618197e-01,2.044829261774804008e-01
2.440665513277053555e-01,1.829587154248835390e-01
2.327407002449035922e-01,2.022477955296017038e-01
1.852974742650985440e-01,2.082998343848822542e-01
1.947617977857589444e-01,1.980549787835880482e-01
1.859644204378128052e-01,1.888493265050268932e-01
1.870556026697158813e-01,1.800124111741836785e-01
2.003259211778640747e-01,1.784749925336688026e-01
4.109843969345093329e-01,1.819141111569575753e-01
3.859764039516448975e-01,2.981052996388391385e-01
3.382981419563292902e-01,3.242155029293264379e-01
2.311079055070876798e-01,3.012792123684543966e-01
2.232432067394257147e-01,2.643357134699897970e-01
1.992976218461990634e-01,2.302337040519264189e-01
1.784480065107345581e-01,1.944452309850678573e-01
1.857410371303558627e-01,1.855013754848606478e-01
1.818749755620956421e-01,1.800328196397814884e-01
1.936471015214920044e-01,1.812129597709571105e-01
1.921849995851517001e-01,1.806820456893050431e-01
1.867637038230895996e-01,1.812150309244990043e-01
3.074838817119598389e-01,1.783239473700607702e-01
2.563236057758331299e-01,2.361404731876025065e-01
2.176708281040192206e-01,2.392740781666028438e-01
3.009566068649291992e-01,2.236226432888333837e-01
3.871228992938994806e-01,2.347603281547281096e-01
2.734268903732300360e-01,2.904833125413581185e-01
1.934034079313278476e-01,2.725347027998887839e-01
1.674667745828628540e-01,2.486175603283257707e-01
2.460200339555740634e-01,2.001687124240056903e-01
2.682054042816162109e-01,2.039914362158259942e-01
2.072546035051345548e-01,2.264009908144129501e-01
1.928880363702773770e-01,2.120003910377952216e-01
1.886100023984909335e-01,2.009131854396251082e-01
1.841135472059249878e-01,1.808697019698044806e-01
1.885657012462615967e-01,1.785432912706746977e-01
1.931996941566467285e-01,1.791756611192514836e-01
1.296745538711548129e-01,1.803524982619090222e-01
1.509044617414474487e-01,1.878986279218889111e-01
2.352031022310256958e-01,1.898826375623396123e-01
2.412368059158324918e-01,2.136188905033830077e-01
4.479171633720397949e-01,2.159694264299398259e-01
7.546014785766601562e-01,3.161790268593058228e-01
