2.010090053081512174e-01,1.828025443867887789e-01
1.742661595344543457e-01,2.018162106560915936e-01
1.572303026914596558e-01,1.702086414045242968e-01
1.941800117492676059e-01,1.583405901920605929e-01
1.970258951187133512e-01,1.999458900087667523e-01
1.859861761331558505e-01,1.950612918368866411e-01
1.705197989940643033e-01,1.831049928139712180e-01
1.844120919704437256e-01,1.695313877436172012e-01
1.779371052980423251e-01,1.870896947799801091e-01
3.004232645034790039e-01,1.774930223162751730e-01
3.969086110591887873e-01,3.048451223541752686e-01
8.820003867149353027e-01,3.781893671249096367e-01
6.841114759445190430e-01,8.567559347057476238e-01
2.116497457027435580e-01,5.506138808955015618e-01
2.014262527227401733e-01,1.065272799132897519e-01
2.061583995819092074e-01,1.958938438231113133e-01
3.160260915756225586e-01,2.029223907256369475e-01
3.489396274089813232e-01,3.149267856339134641e-01
1.544443815946578979e-01,3.255502732768160712e-01
1.959947794675827026e-01,1.185489539293105160e-01
1.894801408052444180e-01,2.024014294910357059e-01
4.474425017833709162e-01,1.869166116803314681e-01
3.771362304687500555e-01,4.536293730924698675e-01
1.889318972826004028e-01,3.267651466583864073e-01
1.752775162458419522e-01,1.480579350733159383e-01
1.822472065687180121e-01,1.738020467458169238e-01
1.866402029991149902e-01,1.838572140400759891e-01
1.715678423643112183e-01,1.869020587981855830e-01
1.676391065120696744e-01,1.704710546167154395e-01
1.773854047060013095e-01,1.696166873782429529e-01
1.872433423995972235e-01,1.804715612977120243e-01
3.204146027565002441e-01,1.885502471983091233e-01
3.134283721446990967e-01,3.234401174361126730e-01
3.171058297157288153e-01,2.880969384113872822e-01
2.202603369951247891e-01,2.933565283114849542e-01
1.659800857305526733e-01,1.929701995418418858e-01
1.415748745203018188e-01,1.576164290014868408e-01
1.852595061063766479e-01,1.439904684523153899e-01
1.814238876104354858e-01,1.940806010686251803e-01
1.905867606401443481e-01,1.809001093745640498e-01
1.810430586338043213e-01,1.911352648049426117e-01
1.954265981912612915e-01,1.793821810943385664e-01
2.029463946819305142e-01,1.961936967681269239e-01
1.862521618604660034e-01,2.008871593268445055e-01
4.038094580173492432e-01,1.821269070965866876e-01
3.743042349815369207e-01,4.094297720913960270e-01
2.572054266929626465e-01,3.330782065372075995e-01
2.253161966800689420e-01,2.188760412909081798e-01
1.787700653076171875e-01,2.108341287111603068e-01
1.761920750141143799e-01,1.697022396107473741e-01
1.861467957496643066e-01,1.768909965731779166e-01
1.954011768102645874e-01,1.876747017141426610e-01
1.907722949981689176e-01,1.950885508721194039e-01
1.898660957813262939e-01,1.883711205259257782e-01
2.001174986362457275e-01,1.884176720907581593e-01
1.922753006219863892e-01,1.991531217761373374e-01
1.810636967420578003e-01,1.889199132149590177e-01
1.635809391736984530e-01,1.790464333805269481e-01
1.916799396276473999e-01,1.634352882597394641e-01
2.058236002922058105e-01,1.960318659432983002e-01
1.857409924268722812e-01,2.046385590433689172e-01
1.752161234617233276e-01,1.809928857919227141e-01
1.845117062330245972e-01,1.744134890919652736e-01
2.143009155988692682e-01,1.861992934596094773e-01
2.104043960571289062e-01,2.148732669475391655e-01
2.088565975427628119e-01,2.045676275556905510e-01
1.900728046894073209e-01,2.037994541769957979e-01
1.872539073228836337e-01,1.848070431586235907e-01
1.799222826957702359e-01,1.858788476698810532e-01
1.978618204593658170e-01,1.789340357725174302e-01
1.711323857307434082e-01,1.989353485459154358e-01
1.677809953689575195e-01,1.676508394484549913e-01
2.158481031656264981e-01,1.698546821801241447e-01
1.768843084573745450e-01,2.200017877255987520e-01
1.834106147289276123e-01,1.697643436009588502e-01
1.911945044994354526e-01,1.847141171704574647e-01
2.066745012998580655e-01,1.913403279079218811e-01
2.195876985788345337e-01,2.056163679967768498e-01
1.944769918918609342e-01,2.156253120709813453e-01
1.787724494934081754e-01,1.870681699926876607e-01
1.796004772186279574e-01,1.762243756516163884e-01
1.640222966670989990e-01,1.803961175891005964e-01
1.769366562366485596e-01,1.641985670627145733e-01
1.665234863758087158e-01,1.807746421706794282e-01
1.732649058103561124e-01,1.673342398022943101e-01
1.832000017166137418e-01,1.764693744816913656e-01
2.088083624839782715e-01,1.852626783464148552e-01
2.025922685861587247e-01,2.095012860795882614e-01
1.863885968923568726e-01,1.976938317370750819e-01
1.885485500097274780e-01,1.823420997426499213e-01
1.833238750696182529e-01,1.879893070021534107e-01
2.197588831186294278e-01,1.821589544526767968e-01
2.151579260826110840e-01,2.207381337179749881e-01
1.312076449394226074e-01,2.083028783840978893e-01
1.684847325086593628e-01,1.229315067345327223e-01
1.677834987640380859e-01,1.790189390315974349e-01
1.778024435043334961e-01,1.704169922971136841e-01
1.968562752008438388e-01,1.808699708420290209e-01
1.775619983673095148e-01,1.983492763980788665e-01
1.751745045185089389e-01,1.744763985865471767e-01
1.833387613296508789e-01,1.760997980545655484e-01
2.103900015354156772e-01,1.850016857453627983e-01
1.892182081937789917e-01,2.110987241579503904e-01
1.846891939640044888e-01,1.836038922638127679e-01
1.597519963979721069e-01,1.834216458497508750e-01
1.763989776372909546e-01,1.587307037625191597e-01
1.978137493133544922e-01,1.811244104365076768e-01
1.773964017629623136e-01,1.996307828236468240e-01
2.039294093847275058e-01,1.741036603376677205e-01
2.793866395950316828e-01,2.057100804298616359e-01
2.514718174934387207e-01,2.777118395276191309e-01
2.833725214004517157e-01,2.330464434697664677e-01
2.856159806251525879e-01,2.717596320634744211e-01
1.691618561744689664e-01,2.673223868473342812e-01
1.986771523952484131e-01,1.470723902898753432e-01
1.824937760829925260e-01,2.020488556079068632e-01
2.099210023880004883e-01,1.791638857048529210e-01
1.662387549877166748e-01,2.107949851308098255e-01
1.823978126049041193e-01,1.600682708038689561e-01
2.158337980508804876e-01,1.859230120156836197e-01
1.994820386171340942e-01,2.168968114519632950e-01
1.810178905725479126e-01,1.930096030564019682e-01
1.886273920536041260e-01,1.774757444317915933e-01
1.838997006416320801e-01,1.892058304049258344e-01
2.386641800403594971e-01,1.827345372490622455e-01
3.205133974552154541e-01,2.400613443583940187e-01
3.201048076152800959e-01,3.126693324844180277e-01
3.317869901657104492e-01,2.949431160723059442e-01
2.349332422018050870e-01,3.070452946524929172e-01
2.282197028398513516e-01,2.049576670800827005e-01
1.862514019012451172e-01,2.185292138010991869e-01
