9.743152856830000763e-01,-4.623737065235180022e-01
5.654720067979999154e-01,-2.824480442616844611e-01
7.307389974590000614e-01,-9.578645327409803789e-01
1.074290990829999792e+00,-8.432522046069143018e-01
9.521890282630000035e-01,-1.651190380776587918e-01
9.879170060160000766e-01,-2.326094566093570293e-01
1.011654973029999960e+00,-2.221810661251755192e-01
0.000000000000000000e+00,-1.648245950620036426e-01
7.643579840659999736e-01,-1.935749227368029235e+00
7.788103222849999119e-01,-1.028708310963763140e+00
3.306220054629999794e+00,-6.724736301317925102e-01
1.055441975589999970e+00,3.705617730834568135e+00
7.543110251430000801e-01,9.009419798470806873e-01
7.915459871289999283e-01,-5.899821845646394669e-01
1.409499049189999909e+00,-6.543433109625393929e-01
8.875439763070001042e-01,4.526128964905747343e-01
6.401469707490000660e-01,-2.022184822864991349e-01
5.082880258560000808e-01,-8.637738521832253324e-01
8.640019893649999450e-01,-1.203035998985910515e+00
5.725920200349999822e-01,-6.327904066801786076e-01
8.469420075419999971e-01,-9.929850620047856458e-01
9.181020259860001032e-01,-6.351090611659786500e-01
7.976629734039999420e-01,-3.909283210781109297e-01
9.608020186419998776e-01,-5.728000683946123939e-01
9.555831551549999192e-01,-3.367877264783701308e-01
3.470349907879999862e-01,-2.755814588421696687e-01
9.546210169789999256e-01,-1.350434237092266176e+00
1.293938040730000072e+00,-5.424610144923444066e-01
5.251880288119999962e-01,3.191678881637984300e-01
4.773890078070000542e-01,-8.908087339493818702e-01
1.275226235389999907e+00,-1.307187214418956023e+00
8.723750114439999814e-01,8.093959545452980575e-02
8.355640172959999390e-01,-2.868654177097136326e-01
7.321749925609999377e-01,-5.256632160952797728e-01
7.640249729160000225e-01,-7.239752675732679110e-01
4.072830080990000323e-01,-7.124662121250772140e-01
4.752210080619999610e-01,-1.327265723177166734e+00
8.781340122220000488e-01,-1.362041518785217953e+00
7.414129972460000717e-01,-6.221343601266741130e-01
1.258002042770000051e+00,-6.892921437170725918e-01
1.069700956339999953e+00,1.642518723112681434e-01
7.274609804150000691e-01,5.417803499951400620e-02
7.892770171170000459e-01,-6.311789222242915054e-01
6.237750053410000550e-01,-6.699491388635561151e-01
6.914690136910000007e-01,-9.350929085219081838e-01
8.557710051540000640e-01,-8.873014581136962065e-01
7.093830108640000187e-01,-5.681422500006764187e-01
1.014547944070000041e+00,-7.554404186476283423e-01
1.115731000900000103e+00,-2.799465201161256411e-01
4.182830154900000208e-01,3.061145172455512903e-02
1.002280950550000105e+00,-1.155904388179219255e+00
1.218860983849999968e+00,-4.274215435700386978e-01
1.143296003339999922e+00,2.073614954824419543e-01
6.528189778330000248e-01,1.671868932799017715e-01
6.746559739110000731e-01,-7.309978401608000498e-01
6.009536385540000802e-01,-9.043898844314075536e-01
6.694570183749999348e-01,-1.024864270692749324e+00
6.538079977039999990e-01,-9.359841177215448838e-01
7.814120054240000224e-01,-9.339521866465547717e-01
1.206303954120000022e+00,-7.156595678774785307e-01
