FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_800-pop_size_200-pc_0.95-pm_0.05,0.0468,0.0285
FL_GANN-sliding_3-ex_func_3-act_func_1-epoch_800-pop_size_100-pc_0.95-pm_0.15,0.044,0.0257
FL_GANN-sliding_5-ex_func_4-act_func_1-epoch_800-pop_size_200-pc_0.9-pm_0.1,0.0507,0.034
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_800-pop_size_200-pc_0.9-pm_0.15,0.0747,0.0465
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_600-pop_size_100-pc_0.95-pm_0.05,0.0717,0.048
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_600-pop_size_150-pc_0.85-pm_0.05,0.0778,0.0515
FL_GANN-sliding_5-ex_func_4-act_func_1-epoch_600-pop_size_100-pc_0.9-pm_0.1,0.0612,0.0402
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_600-pop_size_100-pc_0.9-pm_0.15,0.1379,0.0896
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_600-pop_size_150-pc_0.95-pm_0.1,0.0439,0.0258
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_600-pop_size_150-pc_0.95-pm_0.15,0.0418,0.0266
FL_GANN-sliding_5-ex_func_1-act_func_1-epoch_700-pop_size_100-pc_0.9-pm_0.05,0.0536,0.0332
FL_GANN-sliding_5-ex_func_0-act_func_1-epoch_700-pop_size_150-pc_0.95-pm_0.05,0.086,0.0523
FL_GANN-sliding_5-ex_func_3-act_func_1-epoch_700-pop_size_100-pc_0.85-pm_0.15,0.0526,0.0305
FL_GANN-sliding_5-ex_func_4-act_func_1-epoch_700-pop_size_150-pc_0.9-pm_0.1,0.0625,0.0416
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_700-pop_size_150-pc_0.9-pm_0.15,0.0919,0.0589
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_500-pop_size_150-pc_0.85-pm_0.05,0.0501,0.033
FL_GANN-sliding_2-ex_func_4-act_func_1-epoch_500-pop_size_250-pc_0.9-pm_0.05,0.0432,0.0273
FL_GANN-sliding_2-ex_func_3-act_func_1-epoch_500-pop_size_150-pc_0.95-pm_0.1,0.0394,0.0237
FL_GANN-sliding_2-ex_func_2-act_func_1-epoch_500-pop_size_250-pc_0.9-pm_0.1,0.0371,0.0237
FL_GANN-sliding_2-ex_func_1-act_func_1-epoch_500-pop_size_150-pc_0.95-pm_0.15,0.0376,0.0226
FL_GANN-sliding_2-ex_func_0-act_func_1-epoch_500-pop_size_250-pc_0.9-pm_0.15,0.0393,0.0245
FL_GANN-sliding_5-ex_func_2-act_func_1-epoch_800-pop_size_100-pc_0.85-pm_0.05,0.1046,0.0696
