1.769561022520000082e-01,1.790017541500771858e-01
1.810430586339999981e-01,1.746695355379306314e-01
1.955727785830000398e-01,1.766354789012908877e-01
1.954265981910000005e-01,1.824434023840056096e-01
2.004670947789999880e-01,1.856012634358894797e-01
2.029463946819999587e-01,1.898929367020791015e-01
0.000000000000000000e+00,1.919822426477394983e-01
1.862521618600000151e-01,8.729442489581332176e-02
1.862153261900000301e-01,1.556842468965275172e-01
4.038094580169999670e-01,1.605928731914084695e-01
4.118085205549999461e-01,2.696601848666254631e-01
3.743042349819999948e-01,3.226135662288339145e-01
3.571429848669999685e-01,3.488031787038907705e-01
2.572054266930000055e-01,3.339314803819366517e-01
2.409307956699999753e-01,2.813627190386076005e-01
2.253161966800000249e-01,2.472824466572680069e-01
1.935185044999999937e-01,2.193967608328221686e-01
1.787700653079999924e-01,1.990039597844028285e-01
1.622045934200000150e-01,1.834920442556087772e-01
1.761920750140000269e-01,1.682565223758124284e-01
1.883655935530000325e-01,1.701212042501203947e-01
1.861467957499999548e-01,1.762663280310945990e-01
1.954913884399999968e-01,1.792334707611540900e-01
1.954011768099999935e-01,1.848559452837266193e-01
1.660518944260000185e-01,1.862541073229786459e-01
1.907722949980000249e-01,1.734700479531280093e-01
2.156041562559999625e-01,1.799770406118934019e-01
1.898660957809999716e-01,1.921172933426890661e-01
1.770474612709999895e-01,1.881383992460618215e-01
2.001174986360000074e-01,1.805738655093969414e-01
1.948629021640000125e-01,1.855687069648939702e-01
1.922753006219999894e-01,1.856691547091791905e-01
1.779100298880000042e-01,1.865691906458284421e-01
1.810636967419999854e-01,1.785271712383591780e-01
1.680064052340000114e-01,1.770466248944237708e-01
1.635809391740000174e-01,1.694074119557722469e-01
1.706920862200000111e-01,1.653318851173903870e-01
1.916799396280000345e-01,1.663090188867979713e-01
2.085516005749999957e-01,1.770257274017906224e-01
2.058236002919999752e-01,1.896358214085359650e-01
1.828240007160000513e-01,1.943599919093400019e-01
1.857409924269999846e-01,1.853513101814804609e-01
1.775099337099999841e-01,1.820414973293053296e-01
1.752161234619999952e-01,1.754997550848305943e-01
1.971126049759999999e-01,1.732875306620701439e-01
1.845117062330000057e-01,1.821862886750884314e-01
